,사업장명,업태구분명,인허가일자,영업상태명,폐업일자,소재지전체주소,시설총규모
1143450,맵겠쮸,한식,20191113,폐업,20200824,대전광역시 서구 도마동 108-6,18.43
1190371,논스톱,호프/통닭,19950830,폐업,20080326,대전광역시 서구 도마동 328-26번지,93.17
1190382,필부필부식당,한식,20010529,폐업,20171026,대전광역시 서구 도마동 88-48번지,41.37
1190389,희정식당,한식,19960509,폐업,20090703,대전광역시 서구 변동 24-53번지,12.11
1190398,신함지박식당,한식,19970515,폐업,20180615,대전광역시 서구 도마동 69-07번지 1층,59.92
1190399,돈잔치,한식,19970530,폐업,20120925,대전광역시 서구 도마동 171-19번지,26.49
1190408,옛날손칼국수,분식,20040410,폐업,20080128,대전광역시 서구 변동 40-23번지 1층,13.45
1190411,리베,호프/통닭,20051206,폐업,20170515,대전광역시 서구 변동 80-5번지 1층,46.57
1190413,성수회관,한식,19990306,폐업,20061020,대전광역시 서구 도마동 14-2번지,0.0
1190912,동원종가집,한식,19940506,폐업,20031030,대전광역시 서구 도마동 24-19번지,48.35
1190915,돌식당,한식,20010509,폐업,20041104,대전광역시 서구 도마동 88-44번지,50.67
1190920,지프 식당,한식,19950603,폐업,20030207,대전광역시 서구 도마동 173-1번지,123.72
1276248,시민버거,기타,20200211,폐업,20200212,대전광역시 서구 도마동 439-6번지 배재대학교,0.0
1327526,양지식당,한식,19900920,폐업,20170816,대전광역시 서구 도마동 143-8번지,0.0
1327603,만인칼국수,분식,20090610,폐업,20150121,대전광역시 서구 도마동 79-46번지 (1층),50.7
1327616,천하일품,기타,20001010,폐업,20050117,대전광역시 서구 변동 288-8번지 (지상1층),37.64
1327620,경위반점,중국식,20071130,폐업,20110401,대전광역시 서구 도마동 333-32번지 (지하1층),134.4
1327635,소도방푸드,분식,19990719,폐업,20101105,대전광역시 서구 도마동 109-13번지,43.8
1327640,멜리(배재점),호프/통닭,19971223,폐업,20060925,대전광역시 서구 도마동 25-6번지,163.34
1327646,대성순대,기타,20080313,폐업,20091221,대전광역시 서구 변동 79-23번지 1층,52.48
1327650,도리도리탕탕탕,한식,20081210,폐업,20090109,대전광역시 서구 변동 33-13번지 (1층),33.21
1327664,선녀손칼국수 식당,기타,19970923,폐업,20011210,대전광역시 서구 도마동 188-6번지,0.0
1327665,현수네분식,분식,19970930,폐업,20030116,대전광역시 서구 도마동 169-6번지,16.39
1327671,징기스칸,호프/통닭,19980323,폐업,20060925,대전광역시 서구 도마동 88-2번지 (1층),11.09
1327672,맥주랑소주랑,호프/통닭,20021111,폐업,20061023,대전광역시 서구 도마동 39-15번지,16.28
1327682,큰통치킨,호프/통닭,20021221,폐업,20180418,대전광역시 서구 도마동 49-9번지,63.97
1327684,행운각,중국식,19980819,폐업,20080730,대전광역시 서구 도마동 47-25번지,22.09
1327693,팔천순대,한식,20140403,폐업,20190318,대전광역시 서구 도마동 335-6번지 1층,21.77
1327732,셔플라운지,한식,20000201,폐업,20190605,대전광역시 서구 변동 21-14번지,84.38
1327736,훈훈한식당,한식,19910618,폐업,20020802,대전광역시 서구 변동 22-45번지,0.0
1327738,태능숯불갈비식당,식육(숯불구이),19850520,폐업,20100506,대전광역시 서구 변동 31-6번지,40.0
1327741,신천미미치킨,기타,19920531,폐업,20060202,대전광역시 서구 변동 63-5번지,20.28
1327745,바커스,호프/통닭,20011220,폐업,20031028,대전광역시 서구 도마동 120-1번지,79.88
1327747,이카루스,호프/통닭,20020531,폐업,20071205,대전광역시 서구 도마동 60-36번지,26.65
1327753,칼리,호프/통닭,20030906,폐업,20140820,대전광역시 서구 도마동 142-40번지,84.92
1327756,먹자골칼국수,분식,20031020,폐업,20040601,대전광역시 서구 도마동 172-27번지,19.74
1327780,민속하나로식당,한식,19930514,폐업,20011226,대전광역시 서구 도마동 70-64번지,69.7
1327811,향우식당,한식,20020320,폐업,20061013,대전광역시 서구 도마동 69-4번지 삼정하이츠상가 4호,20.09
1327900,강원식당,한식,19991018,폐업,20150420,대전광역시 서구 도마동 39-15번지,0.0
1327904,한일반점식당,중국식,19970213,폐업,20040802,대전광역시 서구 변동 14-2번지,35.59
1327918,장수본가,식육(숯불구이),20031218,폐업,20080725,대전광역시 서구 도마동 64-2번지,220.55
1327927,목포식당,한식,20050411,폐업,20160108,대전광역시 서구 변동 288-8번지 1층,29.24
1585304,"평소,엔드(and)",분식,20180730,폐업,20190730,대전광역시 서구 도마동 330-21번지,36.84
1652557,다온식당,한식,20180928,폐업,20181005,대전광역시 서구 도마동 175-18번지,0.0
1665334,봉시칼국수,분식,20170731,폐업,20200123,대전광역시 서구 도마동 110-12번지,30.03
1665465,보릿골생막걸리,한식,20110614,폐업,20140307,대전광역시 서구 도마동 188-19번지 1층,23.45
1665473,미가,한식,20110620,폐업,20130805,대전광역시 서구 변동 33-26번지 (1층),47.92
1760618,고향마루,한식,20110524,폐업,20170328,대전광역시 서구 도마동 189-4번지 (1층),22.7
1760623,홍대를정복한똥집도마점,통닭(치킨),20120125,폐업,20150506,대전광역시 서구 도마동 33-1번지,39.33
1760624,토마토,한식,20120130,폐업,20121106,대전광역시 서구 도마동 330-30번지 1층,25.75
1760628,명가즉석왕족발보쌈,식육(숯불구이),20110601,폐업,20161026,대전광역시 서구 도마동 40-14번지 (1층),29.73
1760655,홍대돈까스무한리필,분식,20101228,폐업,20190605,대전광역시 서구 도마동 122-33번지,61.57
1760656,올스타,호프/통닭,20101229,폐업,20150223,대전광역시 서구 도마동 15-1번지 (지하1층 101호),155.2
1760680,도마상회,한식,20171106,폐업,20180830,대전광역시 서구 도마동 17-39번지 1층,114.93
1760693,반할껄홀딱치킨,통닭(치킨),20070620,폐업,20091223,대전광역시 서구 도마동 121-7번지 1층9호,23.89
1760710,선창순대,한식,20030430,폐업,20081106,대전광역시 서구 도마동 26-28번지,45.12
1760758,마포정대포식당,한식,20030611,폐업,20051226,대전광역시 서구 변동 61-8번지,61.47
1760762,하림훼미리치킨,통닭(치킨),20030612,폐업,20050609,대전광역시 서구 도마동 125-2번지,24.22
1760776,맹순네밥집,한식,20151014,폐업,20200828,대전광역시 서구 변동 252-126,57.94
1760804,신부산오뎅,분식,20070612,폐업,20170918,대전광역시 서구 도마동 26-29번지 1층,42.21
1760806,써니비어,호프/통닭,20070612,폐업,20170131,대전광역시 서구 도마동 34-29번지 1층,38.33
1760833,무우호프,호프/통닭,19990225,폐업,20180806,대전광역시 서구 도마동 175-14번지,95.42
1760840,최가네왕족발보쌈식당,통닭(치킨),19990305,폐업,20071102,대전광역시 서구 변동 73-3번지,0.0
1760841,강원식당,한식,19990305,폐업,20101117,대전광역시 서구 도마동 144-24번지,0.0
1760873,강원도닭갈비,한식,20031018,폐업,20050926,대전광역시 서구 도마동 46-15번지,88.0
1760878,버블하우스,호프/통닭,20070801,폐업,20170713,대전광역시 서구 도마동 26-29번지 1층,69.89
1760888,또래분식,분식,20031023,폐업,20040713,대전광역시 서구 도마동 19-41번지,19.65
1760889,스시990,회집,20031024,폐업,20100719,대전광역시 서구 도마동 50-29번지,37.92
1760890,김밥나라,분식,20031024,폐업,20090629,대전광역시 서구 도마동 35-7번지,29.26
1760896,진미식당,한식,20070820,폐업,20190716,대전광역시 서구 도마동 172-34번지 1층,141.37
1760898,팔팔회,회집,20070822,폐업,20170720,대전광역시 서구 도마동 175-14번지 (1층),91.66
1760914,육해공삼겹부페,식육(숯불구이),20070831,폐업,20110719,대전광역시 서구 도마동 23-32번지 (1층),312.74
1760920,전원일기,한식,20030624,폐업,20061228,대전광역시 서구 도마동 153-8번지 (1층),22.4
1760936,범벅스,분식,20151013,폐업,20191111,대전광역시 서구 도마동 49-7번지 2층,44.1
1760964,유가홍탁,한식,20120423,폐업,20130814,대전광역시 서구 도마동 19-41번지 1층,21.99
1760967,팔도왕족발보쌈,식육(숯불구이),20120424,폐업,20130121,대전광역시 서구 변동 24-10번지 101호,31.34
1760988,사랑방치킨,통닭(치킨),20040921,폐업,20080908,대전광역시 서구 도마동 84-1번지 1층,26.22
1761013,시골칼국수,기타,20031021,폐업,20090317,대전광역시 서구 도마동 75-1번지,34.13
1761015,강변생삼겹살,식육(숯불구이),20031023,폐업,20070123,대전광역시 서구 도마동 136-7번지,131.16
1761017,로또왕족발보쌈,한식,20030514,폐업,20030623,대전광역시 서구 도마동 15-1번지 도마스토아 105호,15.96
1761028,충무천냥김밥,분식,20031101,폐업,20060317,대전광역시 서구 도마동 129-9번지,39.29
1761035,힘내라동태찌게,한식,20030610,폐업,20070503,대전광역시 서구 도마동 121-13번지,55.44
1761051,계동치킨,호프/통닭,20070912,폐업,20200305,대전광역시 서구 도마동 47-28번지 (1층),35.28
1761057,좋은사람들,호프/통닭,20030617,폐업,20060613,대전광역시 서구 도마동 120-1번지,78.97
1761071,대가김밥,분식,20030624,폐업,20031230,대전광역시 서구 도마동 135-5번지,54.21
1761073,사그막골,한식,20030624,폐업,20050118,대전광역시 서구 도마동 130-2번지,46.08
1761079,배재포장마차,한식,20030708,폐업,20050310,대전광역시 서구 도마동 333-30번지,40.09
1761094,호프광장,호프/통닭,20030723,폐업,20110628,대전광역시 서구 변동 21-4번지,97.73
1761098,장보고수산,회집,20120426,폐업,20130430,대전광역시 서구 도마동 189-4번지 1~2층,144.7
1761100,시시때때,한식,20120427,폐업,20130829,대전광역시 서구 도마동 39-15번지 1층,15.09
1761123,아이리스,호프/통닭,20050310,폐업,20170328,대전광역시 서구 도마동 120-21번지 지하1층,107.0
1761124,튀김마을,분식,20050311,폐업,20070131,대전광역시 서구 도마동 211번지 경남@상가 1층,17.9
1761132,꾸이마당,호프/통닭,20040924,폐업,20170330,대전광역시 서구 도마동 66-1번지 1층,28.61
1761135,우리식당,한식,20070320,폐업,20070716,대전광역시 서구 도마동 211번지 1층,28.99
1761140,청량리골뱅이,호프/통닭,20060831,폐업,20070510,대전광역시 서구 도마동 124-5번지 1층,38.85
1761159,전주맛골식당,한식,20070824,폐업,20160808,대전광역시 서구 도마동 565-26번지 (1층),36.96
1761162,산울식당,한식,20070830,폐업,20090213,대전광역시 서구 도마동 165-9번지 (1층),41.47
1761171,가야막창,식육(숯불구이),20070914,폐업,20080616,대전광역시 서구 도마동 124-5번지 (1층),38.88
1761198,잔칫집,식육(숯불구이),20071019,폐업,20110823,대전광역시 서구 변동 7-8번지 (1층),56.09
1761221,비어캐슬,호프/통닭,20060818,폐업,20070601,대전광역시 서구 도마동 103-4번지 1층,67.75
1761229,김밥시대,분식,20070228,폐업,20071109,대전광역시 서구 변동 252-39번지 1층,16.35
1761230,논산칼국수,식육(숯불구이),20070302,폐업,20100809,대전광역시 서구 도마동 75-13번지,26.03
1761231,오케이호프,호프/통닭,20060901,폐업,20191227,대전광역시 서구 도마동 69-6번지 1층,32.69
1761232,2080막걸리광장,호프/통닭,20060901,폐업,20070731,대전광역시 서구 도마동 131-1번지 1층,110.04
1761234,새만금횟집,회집,20060904,폐업,20110517,대전광역시 서구 도마동 127-4번지 1층,304.98
1761240,종로맥가,한식,20070313,폐업,20191127,대전광역시 서구 도마동 40-5번지 2층,73.03
1761277,연탄마을,식육(숯불구이),20071009,폐업,20121026,대전광역시 서구 도마동 40-13번지 (1층),49.05
1761278,오리와닭,한식,20071009,폐업,20130718,대전광역시 서구 도마동 174-1번지 1층,68.77
1761288,오복식당,한식,20030719,폐업,20080118,대전광역시 서구 도마동 171-36번지,25.93
1761296,바지락생칼국수,한식,20071018,폐업,20110905,대전광역시 서구 도마동 358-5번지 (지하1층),98.04
1761300,진지방,한식,20071022,폐업,20120508,대전광역시 서구 도마동 114-13번지 (1층),0.0
1761303,원님고을,한식,20030728,폐업,20080118,대전광역시 서구 도마동 155-29번지,28.29
1761330,한빛분식,기타,20030312,폐업,20060215,대전광역시 서구 도마동 15-1번지,16.0
1761332,또순이식당,한식,20070305,폐업,20111028,대전광역시 서구 도마동 170-18번지 1층,27.45
1761438,주희칼국수,한식,20071031,폐업,20170529,대전광역시 서구 도마동 170-1번지 (1층),29.47
1761558,미가촌,한식,20071109,폐업,20100319,대전광역시 서구 변동 30-17번지 (1층),26.46
1761560,임실치즈피자,패스트푸드,20071109,폐업,20090518,대전광역시 서구 도마동 359-10번지 (103호),33.17
1761561,달인,호프/통닭,20071109,폐업,20130423,대전광역시 서구 도마동 61-9번지 (1층),79.84
1761570,에피소드,경양식,20030320,폐업,20051227,대전광역시 서구 도마동 114-19번지,39.46
1761581,초가마을,한식,20030828,폐업,20170328,대전광역시 서구 도마동 142-53번지,63.3
1761582,청마루감자탕뼈해장국,한식,20030828,폐업,20060209,대전광역시 서구 도마동 113-19번지,94.3
1761584,빛광식당,분식,20030327,폐업,20200525,대전광역시 서구 도마동 157-19번지,32.09
1761592,편안한집,한식,20030402,폐업,20031202,대전광역시 서구 변동 71-12번지,31.04
1761593,김밥사랑,분식,20030315,폐업,20040310,대전광역시 서구 도마동 328-25번지,19.2
1761594,만추,식육(숯불구이),20030315,폐업,20141008,대전광역시 서구 도마동 126-6번지,26.22
1761595,향운식당,한식,20030315,폐업,20111227,대전광역시 서구 변동 56-25번지 1층,44.51
1761684,중앙치킨,통닭(치킨),20030315,폐업,20060925,대전광역시 서구 도마동 132-20번지,17.16
1761685,박수일의배달,호프/통닭,20030315,폐업,20140819,대전광역시 서구 도마동 120-6번지,200.01
1761700,청향칼국수,한식,20030326,폐업,20091211,대전광역시 서구 도마동 209-4번지,105.63
